         710   2120.16455       32.7618713    
         711   2100.92529       32.4861450    
         712   2081.89697       32.2135811    
         713   2063.07617       31.9441299    
         714   2044.46155       31.6777611    
         715   2026.04919       31.4144249    
         716   2007.83594       31.1540623    
         717   1989.82141       30.8966751    
         718   1972.00073       30.6421871    
         719   1954.37280       30.3905830    
         720   1936.93408       30.1417999    
         721   1919.68262       29.8958168    
         722   1902.61475       29.6525784    
         723   1885.72998       29.4120712    
         724   1869.02417       29.1742401    
         725   1852.49573       28.9390469    
         726   1836.14185       28.7064590    
         727   1819.96033       28.4764404    
         728   1803.94897       28.2489605    
         729   1788.10522       28.0239677    
         730   1772.42773       27.8014565    
         731   1756.91333       27.5813675    
         732   1741.55884       27.3636551    
         733   1726.36462       27.1483231    
         734   1711.32666       26.9353123    
         735   1696.44421       26.7246132    
         736   1681.71387       26.5161629    
         737   1667.13440       26.3099480    
         738   1652.70374       26.1059418    
         739   1638.41895       25.9040871    
         740   1624.28003       25.7043972    
         741   1610.28271       25.5067978    
         742   1596.42737       25.3112926    
         743   1582.71045       25.1178341    
         744   1569.13135       24.9264030    
         745   1555.68799       24.7369690    
         746   1542.37744       24.5494957    
         747   1529.19873       24.3639603    
         748   1516.15088       24.1803493    
         749   1503.23169       23.9986210    
         750   1490.43860       23.8187447    
         751   1477.77051       23.6407013    
         752   1465.22668       23.4644814    
         753   1452.80554       23.2900505    
         754   1440.50378       23.1173630    
         755   1428.32166       22.9464245    
         756   1416.25635       22.7771873    
         757   1404.30786       22.6096535    
         758   1392.47339       22.4437790    
         759   1380.75146       22.2795410    
         760   1369.14209       22.1169357    
         761   1357.64185       21.9559116    
         762   1346.25134       21.7964802    
         763   1334.96875       21.6386108    
         764   1323.79150       21.4822636    
         765   1312.71973       21.3274384    
         766   1301.75146       21.1741047    
         767   1290.88513       21.0222435    
         768   1280.12097       20.8718452    
         769   1269.45581       20.7228756    
         770   1258.88977       20.5753231    
         771   1248.42151       20.4291763    
         772   1238.04919       20.2844009    
         773   1227.77295       20.1409950    
         774   1217.59033       19.9989319    
         775   1207.50110       19.8581944    
         776   1197.50293       19.7187557    
         777   1187.59668       19.5806236    
         778   1177.78003       19.4437618    
         779   1168.05249       19.3081665    
         780   1158.41235       19.1738071    
